customerid,gender,seniorcitizen,partner,dependents,age,tenure,busines_loan,multiplebusinessloans,creditline,online_banking,mortgage,stocks,forex,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn_within_a_month,satisfactory_onboarding_form,preds
3744,Male,0,No,Yes,33,4,Yes,No,B,Yes,No,No,No,A,No,Electronic check,49.35,219.65,Yes,2,True
3745,Male,0,No,No,53,26,Yes,No,A,No,No,No,No,B,No,Bank transfer (automatic),75.5,2018.1,No,3,False
3746,Male,0,No,No,33,7,Yes,No,A,No,No,Yes,Yes,A,Yes,Electronic check,94.25,669.0,Yes,5,True
3747,Female,0,Yes,No,54,1,Yes,No,A,No,No,No,No,A,Yes,Electronic check,68.95,68.95,Yes,5,True
3748,Female,0,Yes,Yes,47,4,Yes,Yes,B,No,Yes,No,No,A,Yes,Mailed check,58.5,224.85,No,3,True
3749,Male,0,No,No,52,48,Yes,No,B,No,Yes,Yes,Yes,C,No,Credit card (automatic),78.9,3771.5,No,2,False
3750,Male,1,No,No,76,2,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,93.85,196.75,Yes,4,True
3751,Female,1,Yes,No,82,12,Yes,No,B,Yes,Yes,Yes,Yes,B,Yes,Electronic check,79.2,943.85,No,1,False
3752,Male,0,Yes,No,58,60,Yes,Yes,A,Yes,Yes,Yes,Yes,A,Yes,Bank transfer (automatic),109.45,6572.85,No,4,False
3753,Male,0,No,No,28,55,Yes,No,B,Yes,Yes,No,No,C,Yes,Electronic check,59.2,3175.85,No,1,False
3754,Male,0,No,No,54,1,No,,B,No,Yes,No,No,A,No,Mailed check,29.15,29.15,No,4,True
3755,Male,0,No,No,33,1,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,20.05,20.05,No,4,True
3756,Male,0,No,No,28,4,Yes,Yes,A,No,No,No,No,A,Yes,Electronic check,76.05,318.9,Yes,5,True
3757,Male,0,No,No,46,1,No,,B,No,No,No,No,A,Yes,Mailed check,24.45,24.45,Yes,4,True
3758,Female,0,No,No,28,42,Yes,No,B,No,Yes,No,Yes,C,No,Credit card (automatic),66.5,2762.75,No,2,False
3759,Female,0,No,No,32,1,Yes,No,B,Yes,No,No,No,A,No,Bank transfer (automatic),49.55,49.55,No,3,True
3760,Male,0,No,No,49,7,Yes,Yes,A,No,No,Yes,No,A,Yes,Credit card (automatic),89.35,631.85,Yes,5,True
3761,Male,0,No,No,39,3,Yes,No,A,No,No,No,No,A,Yes,Credit card (automatic),73.6,232.5,No,1,True
3762,Female,0,Yes,No,31,72,Yes,Yes,B,Yes,No,Yes,Yes,C,Yes,Credit card (automatic),82.65,5919.35,No,2,False
3763,Male,0,No,No,49,15,Yes,Yes,B,No,No,No,No,A,Yes,Electronic check,49.0,749.25,No,5,True
3764,Male,0,Yes,No,47,4,Yes,No,A,No,No,Yes,No,A,Yes,Electronic check,80.35,307.4,Yes,2,True
3765,Female,0,No,No,59,11,Yes,Yes,No,,No,No online banking,No online banking,B,No,Electronic check,25.2,245.15,No,3,False
3766,Female,0,No,No,21,5,Yes,Yes,No,,No,No online banking,No online banking,A,No,Mailed check,25.45,134.75,No,1,False
3767,Female,1,No,No,73,1,Yes,No,B,Yes,No,No,No,A,Yes,Electronic check,55.8,55.8,Yes,5,True
3768,Male,0,Yes,No,22,72,Yes,Yes,A,Yes,Yes,Yes,Yes,C,Yes,Credit card (automatic),110.9,8240.85,No,2,False
3769,Female,0,Yes,No,47,55,Yes,Yes,A,No,No,No,No,A,Yes,Credit card (automatic),77.75,4266.4,No,1,False
3770,Female,0,Yes,Yes,35,40,Yes,Yes,No,,No,No online banking,No online banking,A,Yes,Electronic check,26.2,1077.5,No,2,False
3771,Female,0,Yes,No,18,57,Yes,No,No,,No,No online banking,No online banking,C,No,Bank transfer (automatic),19.9,1115.6,No,5,False
3772,Male,0,No,No,27,1,Yes,No,A,No,No,Yes,No,A,Yes,Electronic check,79.05,79.05,Yes,1,True
3773,Male,0,Yes,No,22,1,Yes,No,A,Yes,No,Yes,Yes,A,Yes,Electronic check,95.0,95.0,Yes,2,True
3774,Female,0,No,No,55,1,No,,B,No,No,No,No,A,No,Mailed check,25.2,25.2,Yes,1,True
3775,Male,1,Yes,Yes,67,52,Yes,Yes,B,No,No,Yes,Yes,B,Yes,Electronic check,80.85,4079.55,No,3,False
3776,Male,1,No,No,71,41,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,98.4,4187.75,Yes,5,True
3777,Male,0,Yes,No,56,43,Yes,No,B,No,No,Yes,No,B,Yes,Mailed check,56.35,2391.15,No,1,False
3778,Female,0,Yes,Yes,32,47,Yes,No,No,,No,No online banking,No online banking,C,No,Bank transfer (automatic),19.3,890.5,No,3,False
3779,Male,0,No,No,56,3,Yes,Yes,B,No,No,No,No,A,No,Bank transfer (automatic),50.4,137.25,No,1,True
3780,Male,1,Yes,Yes,100,66,Yes,Yes,B,Yes,Yes,Yes,No,C,No,Credit card (automatic),79.4,5154.6,Yes,5,False
3781,Male,0,Yes,Yes,28,55,Yes,No,B,No,Yes,No,No,C,Yes,Credit card (automatic),55.25,3119.9,No,5,False
3782,Male,0,No,No,41,29,Yes,No,No,,No,No online banking,No online banking,B,No,Mailed check,19.1,529.5,No,1,False
3783,Female,0,No,Yes,30,12,Yes,Yes,A,No,No,Yes,No,A,Yes,Electronic check,84.05,966.55,No,2,True
3784,Female,0,Yes,No,58,66,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,105.2,6936.85,No,3,True
3785,Male,1,No,No,77,35,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,101.4,3496.3,Yes,4,True
3786,Male,1,Yes,No,87,10,Yes,Yes,A,No,No,No,Yes,A,Yes,Electronic check,89.8,914.3,Yes,5,True
3787,Male,0,Yes,Yes,50,27,Yes,Yes,A,No,No,No,No,A,Yes,Bank transfer (automatic),75.75,1929.0,No,3,False
3788,Female,0,No,No,57,58,Yes,No,A,No,Yes,Yes,Yes,A,Yes,Electronic check,95.3,5817.7,No,1,False
3789,Male,0,Yes,No,38,54,Yes,No,A,Yes,Yes,Yes,Yes,C,No,Bank transfer (automatic),109.75,6110.2,Yes,3,False
3790,Male,0,No,No,39,9,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,19.85,178.8,No,2,False
3791,Male,0,No,No,47,2,Yes,No,No,,No,No online banking,No online banking,B,No,Credit card (automatic),19.3,28.3,Yes,5,False
3792,Male,0,No,No,28,6,Yes,No,A,No,No,No,No,A,Yes,Electronic check,69.1,435.0,No,2,True
3793,Female,1,No,No,88,26,Yes,No,A,No,No,Yes,Yes,A,Yes,Electronic check,91.25,2351.8,Yes,3,True
3794,Female,0,No,No,26,9,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,20.25,186.15,No,3,False
3795,Male,0,Yes,No,20,8,Yes,No,B,No,No,No,No,A,Yes,Mailed check,54.75,445.85,No,4,False
3796,Male,0,No,No,29,12,Yes,No,A,No,No,Yes,No,A,Yes,Electronic check,81.45,912.0,No,1,True
3797,Female,0,No,No,55,15,Yes,Yes,B,No,No,No,No,A,Yes,Electronic check,49.1,679.55,Yes,3,True
3798,Male,0,Yes,No,32,43,Yes,Yes,B,Yes,No,Yes,Yes,B,Yes,Electronic check,80.2,3581.6,No,3,False
3799,Male,0,No,No,36,42,Yes,Yes,A,No,Yes,Yes,Yes,A,Yes,Electronic check,100.3,4222.95,No,2,True
3800,Female,0,No,No,55,31,Yes,Yes,B,Yes,Yes,No,No,A,No,Credit card (automatic),65.25,1994.3,Yes,2,False
3801,Female,0,No,Yes,34,66,Yes,Yes,A,Yes,Yes,No,No,C,Yes,Credit card (automatic),90.95,5930.05,No,1,False
3802,Female,1,No,No,65,18,Yes,Yes,A,No,Yes,No,No,A,Yes,Electronic check,85.45,1505.85,Yes,1,True
3803,Male,0,No,No,54,1,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,20.0,20.0,No,3,True
3804,Male,0,Yes,No,55,61,Yes,Yes,A,No,Yes,Yes,No,C,Yes,Electronic check,94.1,5638.3,Yes,4,False
3805,Male,0,No,No,58,10,Yes,Yes,A,No,No,No,No,A,No,Electronic check,79.85,797.25,No,1,True
3806,Male,1,No,No,63,1,Yes,No,A,No,No,No,No,A,Yes,Electronic check,71.65,71.65,Yes,4,True
3807,Female,1,No,No,61,18,Yes,No,A,No,No,No,No,A,Yes,Electronic check,73.55,1359.45,No,3,True
3808,Male,0,Yes,No,40,24,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,104.65,2542.45,Yes,3,True
3809,Female,0,Yes,Yes,36,3,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,19.3,54.7,No,1,False
3810,Male,0,No,No,47,50,Yes,No,No,,No,No online banking,No online banking,B,No,Credit card (automatic),20.15,989.05,No,2,False
3811,Male,0,Yes,Yes,23,1,Yes,No,B,No,No,No,No,A,No,Electronic check,44.55,44.55,No,5,True
3812,Male,0,No,No,54,2,Yes,No,B,Yes,Yes,No,No,A,Yes,Mailed check,54.45,87.3,No,5,True
3813,Male,0,No,No,33,17,Yes,No,No,,No,No online banking,No online banking,B,Yes,Bank transfer (automatic),19.65,351.55,No,2,False
3814,Male,0,Yes,Yes,24,69,Yes,Yes,A,No,No,Yes,Yes,C,Yes,Electronic check,105.0,7297.75,No,2,False
3815,Male,0,Yes,No,43,72,Yes,Yes,B,Yes,Yes,Yes,Yes,C,Yes,Credit card (automatic),88.7,6301.7,No,3,False
3816,Female,0,No,No,27,3,Yes,Yes,A,No,No,No,No,A,Yes,Electronic check,74.25,210.3,Yes,3,True
3817,Male,1,Yes,Yes,93,50,Yes,Yes,B,Yes,No,No,Yes,C,Yes,Bank transfer (automatic),75.15,3822.45,No,3,False
3818,Female,0,No,No,53,53,Yes,No,No,,No,No online banking,No online banking,C,No,Mailed check,20.25,1048.45,No,4,False
3819,Female,0,Yes,No,59,58,Yes,Yes,A,Yes,Yes,Yes,Yes,C,Yes,Credit card (automatic),109.1,6393.65,No,4,False
3820,Male,0,No,No,38,46,No,,B,Yes,No,No,No,B,Yes,Bank transfer (automatic),30.75,1489.3,No,4,False
3821,Male,1,Yes,No,62,72,Yes,Yes,A,Yes,Yes,Yes,Yes,A,Yes,Credit card (automatic),112.9,8061.5,No,3,False
3822,Female,1,No,No,75,1,Yes,Yes,A,No,No,No,No,A,Yes,Electronic check,74.2,74.2,Yes,4,True
3823,Female,0,Yes,Yes,59,6,Yes,Yes,A,No,No,Yes,No,A,Yes,Mailed check,94.05,518.75,No,1,True
3824,Male,0,Yes,No,30,72,Yes,Yes,B,Yes,Yes,No,Yes,C,No,Bank transfer (automatic),78.85,5763.15,No,3,False
3825,Male,0,No,No,33,4,Yes,No,B,No,No,No,Yes,A,Yes,Mailed check,55.3,238.5,No,3,True
3826,Female,0,Yes,Yes,52,52,Yes,No,No,,No,No online banking,No online banking,C,No,Mailed check,19.35,1031.7,No,2,False
3827,Male,0,Yes,Yes,47,0,Yes,Yes,No,,No,No online banking,No online banking,C,No,Mailed check,25.35,,No,5,False
3828,Female,0,No,No,37,2,Yes,No,No,,No,No online banking,No online banking,B,No,Mailed check,20.45,34.8,No,5,False
3829,Female,0,Yes,No,35,65,Yes,No,No,,No,No online banking,No online banking,C,No,Bank transfer (automatic),19.35,1319.95,No,5,False
3830,Male,1,Yes,No,69,43,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,101.0,4388.4,Yes,3,True
3831,Male,0,Yes,No,21,4,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,100.2,420.2,Yes,3,True
3832,Male,1,Yes,No,72,25,Yes,Yes,A,Yes,No,No,Yes,B,Yes,Electronic check,89.05,2177.45,Yes,4,False
3833,Female,0,Yes,No,47,51,Yes,Yes,B,No,Yes,Yes,Yes,B,Yes,Credit card (automatic),78.65,3950.85,No,1,False
3834,Male,0,No,No,30,12,Yes,Yes,B,No,No,Yes,Yes,A,No,Bank transfer (automatic),74.75,827.05,No,1,False
3835,Female,0,Yes,Yes,43,57,Yes,No,B,Yes,No,Yes,Yes,B,Yes,Bank transfer (automatic),70.1,3913.3,Yes,3,False
3836,Female,0,Yes,Yes,19,24,Yes,No,No,,No,No online banking,No online banking,B,No,Mailed check,19.9,533.5,No,3,False
3837,Female,0,Yes,No,41,64,Yes,Yes,B,No,Yes,No,No,B,No,Bank transfer (automatic),58.35,3756.45,No,2,False
3838,Female,0,No,No,18,4,Yes,No,A,No,Yes,Yes,Yes,B,Yes,Electronic check,105.65,443.9,Yes,4,True
3839,Female,0,No,No,38,26,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Bank transfer (automatic),100.5,2599.95,No,2,True
3840,Female,0,Yes,Yes,33,15,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,20.05,284.3,No,2,False
3841,Male,1,Yes,No,93,64,Yes,Yes,No,,No,No online banking,No online banking,C,No,Credit card (automatic),25.65,1740.8,No,2,False
3842,Male,1,Yes,No,72,36,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,96.5,3436.1,Yes,2,True
3843,Female,0,Yes,No,39,27,Yes,Yes,A,No,No,Yes,Yes,A,No,Credit card (automatic),95.0,2462.55,No,1,True
3844,Male,1,Yes,No,87,1,Yes,No,A,No,No,No,No,A,No,Mailed check,70.85,70.85,Yes,1,True
3845,Female,0,No,No,25,35,Yes,Yes,B,Yes,Yes,Yes,Yes,B,Yes,Credit card (automatic),85.95,3110.1,Yes,4,False
3846,Male,0,No,No,23,4,Yes,No,A,No,No,No,No,A,Yes,Electronic check,73.9,280.85,Yes,1,True
3847,Female,0,Yes,Yes,34,8,Yes,No,B,No,No,No,No,A,Yes,Electronic check,45.45,411.75,No,5,True
3848,Male,0,No,No,46,10,Yes,No,No,,No,No online banking,No online banking,A,Yes,Credit card (automatic),20.0,198.6,No,3,False
3849,Female,0,No,No,18,2,Yes,No,B,No,No,No,No,A,No,Mailed check,49.2,103.7,No,1,True
3850,Female,0,Yes,No,18,58,Yes,Yes,A,Yes,No,Yes,Yes,C,Yes,Bank transfer (automatic),109.45,6144.55,Yes,5,True
3851,Male,0,Yes,No,20,51,Yes,No,B,Yes,Yes,Yes,Yes,C,Yes,Credit card (automatic),83.25,4089.45,No,3,False
3852,Female,0,Yes,Yes,58,46,Yes,No,No,,No,No online banking,No online banking,C,Yes,Mailed check,19.25,864.2,No,2,False
3853,Male,0,No,No,56,1,Yes,No,No,,No,No online banking,No online banking,A,Yes,Bank transfer (automatic),19.65,19.65,No,2,True
3854,Male,0,No,No,38,46,Yes,Yes,A,No,No,No,No,A,No,Bank transfer (automatic),72.8,3249.4,No,5,False
3855,Female,0,Yes,No,19,50,Yes,Yes,A,Yes,Yes,Yes,Yes,A,Yes,Bank transfer (automatic),109.65,5405.8,No,1,False
3856,Male,0,Yes,Yes,32,53,Yes,No,B,No,Yes,Yes,No,A,No,Credit card (automatic),65.0,3363.8,No,4,False
3857,Male,0,Yes,No,43,61,Yes,Yes,A,No,Yes,Yes,Yes,A,Yes,Electronic check,114.1,7132.15,No,3,False
3858,Male,0,No,No,39,5,Yes,No,No,,No,No online banking,No online banking,A,No,Bank transfer (automatic),20.65,93.55,No,3,False
3859,Male,0,No,No,55,47,Yes,No,B,Yes,Yes,Yes,Yes,B,Yes,Bank transfer (automatic),86.95,4138.9,No,4,False
3860,Female,0,No,No,58,54,Yes,Yes,A,No,No,Yes,No,B,Yes,Bank transfer (automatic),94.75,5121.75,No,1,False
3861,Male,0,No,Yes,38,19,No,,B,No,No,No,No,A,Yes,Credit card (automatic),25.35,566.1,No,5,False
3862,Female,0,No,Yes,30,26,Yes,No,A,No,Yes,Yes,Yes,C,Yes,Electronic check,105.45,2715.3,No,4,False
3863,Male,0,Yes,Yes,55,70,Yes,Yes,No,,No,No online banking,No online banking,C,No,Mailed check,25.4,1782.05,No,3,False
3864,Male,0,Yes,No,47,17,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,102.55,1742.5,No,3,True
3865,Female,0,No,No,52,30,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,100.2,2983.8,Yes,4,True
3866,Female,0,No,Yes,54,1,Yes,Yes,No,,No,No online banking,No online banking,A,No,Mailed check,24.0,24.0,No,5,True
3867,Female,0,Yes,Yes,49,19,Yes,Yes,No,,No,No online banking,No online banking,C,No,Mailed check,25.6,485.9,No,4,False
3868,Female,0,Yes,No,48,26,Yes,No,B,No,No,Yes,Yes,C,Yes,Credit card (automatic),73.5,1905.7,No,3,False
3869,Female,0,Yes,Yes,29,21,Yes,No,A,No,No,No,No,A,Yes,Bank transfer (automatic),74.05,1565.7,Yes,3,True
3870,Male,0,Yes,No,47,50,Yes,Yes,A,No,No,Yes,Yes,B,Yes,Electronic check,98.25,4858.7,No,4,False
3871,Female,0,Yes,No,30,68,No,,B,Yes,No,Yes,Yes,B,Yes,Electronic check,54.4,3723.65,No,1,False
3872,Male,0,No,No,20,3,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Bank transfer (automatic),101.55,298.35,Yes,3,True
3873,Male,0,Yes,Yes,30,9,Yes,No,A,No,Yes,Yes,Yes,A,No,Electronic check,103.1,970.45,No,4,True
3874,Female,0,Yes,Yes,40,51,No,,B,Yes,Yes,No,No,C,No,Bank transfer (automatic),34.2,1782.0,No,3,False
3875,Female,0,No,No,35,9,Yes,No,B,No,No,No,No,A,Yes,Electronic check,43.75,405.7,No,3,True
3876,Male,1,Yes,Yes,71,41,Yes,Yes,A,No,Yes,Yes,Yes,B,Yes,Electronic check,111.95,4534.9,Yes,4,True
3877,Male,0,No,No,23,22,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,100.65,2415.95,No,1,True
3878,Female,0,Yes,Yes,46,21,No,,B,Yes,No,Yes,Yes,B,Yes,Electronic check,55.95,1157.05,Yes,2,False
3879,Male,0,Yes,Yes,21,71,Yes,Yes,A,Yes,Yes,Yes,Yes,C,Yes,Bank transfer (automatic),116.05,8297.5,No,2,False
3880,Male,0,No,No,53,1,Yes,No,B,No,No,No,No,A,No,Electronic check,45.75,45.75,Yes,5,True
3881,Male,0,Yes,Yes,32,26,Yes,Yes,B,No,Yes,Yes,Yes,B,Yes,Credit card (automatic),82.0,2083.1,No,4,False
3882,Male,0,Yes,No,32,71,Yes,Yes,B,Yes,Yes,No,No,C,No,Bank transfer (automatic),65.15,4681.75,No,2,False
3883,Male,0,No,No,19,4,Yes,No,B,No,No,No,No,A,Yes,Credit card (automatic),44.8,176.2,No,3,True
3884,Female,0,No,No,35,12,Yes,Yes,A,Yes,No,No,No,A,Yes,Electronic check,79.8,1001.2,No,2,True
3885,Female,0,Yes,No,38,18,Yes,Yes,A,No,Yes,Yes,No,A,Yes,Electronic check,88.85,1594.75,No,5,True
3886,Female,0,No,No,20,3,Yes,Yes,A,No,No,No,No,A,Yes,Electronic check,74.95,212.4,No,5,True
3887,Female,1,Yes,No,75,72,Yes,Yes,A,Yes,No,Yes,Yes,B,Yes,Bank transfer (automatic),106.85,7677.4,No,4,False
3888,Male,0,No,No,29,11,Yes,No,A,No,No,No,No,A,No,Electronic check,74.95,815.5,Yes,5,True
3889,Female,0,No,No,57,1,Yes,No,A,No,No,No,Yes,A,No,Credit card (automatic),80.15,80.15,Yes,3,True
3890,Male,0,No,No,21,13,Yes,No,No,,No,No online banking,No online banking,B,No,Credit card (automatic),19.3,259.65,No,5,False
3891,Female,0,Yes,No,21,72,Yes,Yes,A,No,Yes,Yes,Yes,B,Yes,Electronic check,109.25,8109.8,Yes,1,False
3892,Male,0,Yes,No,59,42,Yes,Yes,B,Yes,No,No,No,B,No,Credit card (automatic),56.1,2386.85,No,2,False
3893,Female,0,No,No,30,17,Yes,No,No,,No,No online banking,No online banking,A,No,Credit card (automatic),19.7,340.35,No,5,False
3894,Female,1,No,No,95,7,Yes,No,B,No,No,No,No,A,Yes,Mailed check,51.3,419.35,No,3,False
3895,Female,0,Yes,No,45,68,Yes,Yes,A,Yes,Yes,Yes,Yes,C,No,Mailed check,118.6,7990.05,No,3,False
3896,Male,0,Yes,Yes,40,56,Yes,Yes,No,,No,No online banking,No online banking,C,No,Bank transfer (automatic),24.15,1402.25,No,1,False
3897,Female,0,Yes,Yes,37,38,Yes,No,No,,No,No online banking,No online banking,B,No,Mailed check,20.3,749.35,No,2,False
3898,Female,0,Yes,Yes,47,72,Yes,Yes,A,Yes,Yes,Yes,Yes,C,Yes,Electronic check,115.5,8425.15,No,1,False
3899,Female,0,No,No,43,48,Yes,Yes,No,,No,No online banking,No online banking,B,No,Credit card (automatic),25.05,1171.5,No,5,False
3900,Female,1,Yes,No,67,52,Yes,Yes,A,Yes,No,Yes,Yes,A,Yes,Electronic check,109.1,5647.95,No,3,True
3901,Female,0,Yes,Yes,48,35,Yes,No,No,,No,No online banking,No online banking,B,No,Mailed check,19.65,708.8,No,3,False
3902,Male,0,Yes,No,45,67,Yes,Yes,A,No,Yes,Yes,Yes,C,Yes,Bank transfer (automatic),111.3,7567.2,No,2,False
3903,Female,0,No,No,46,1,No,,B,Yes,No,No,No,A,No,Mailed check,29.9,29.9,No,1,True
3904,Male,0,No,No,34,53,Yes,No,A,No,Yes,No,No,A,Yes,Mailed check,80.6,4348.1,No,5,False
3905,Male,0,Yes,Yes,41,34,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,20.8,635.9,No,5,False
3906,Female,0,No,No,36,3,No,,B,No,No,Yes,No,A,No,Credit card (automatic),35.2,108.95,Yes,2,True
3907,Female,0,Yes,No,33,1,Yes,No,A,No,No,Yes,No,A,No,Electronic check,78.8,78.8,Yes,4,True
3908,Male,0,No,No,31,19,Yes,No,A,No,Yes,Yes,No,A,No,Mailed check,89.95,1682.4,No,3,False
3909,Female,1,Yes,No,85,60,Yes,Yes,A,Yes,Yes,Yes,Yes,C,Yes,Bank transfer (automatic),116.05,6925.9,No,2,False
3910,Male,0,No,No,46,11,Yes,No,No,,No,No online banking,No online banking,C,No,Credit card (automatic),19.55,223.15,No,3,False
3911,Female,0,No,No,33,47,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,106.4,5127.95,Yes,5,True
3912,Male,0,No,No,30,18,Yes,No,B,Yes,No,No,No,A,No,Electronic check,49.4,874.8,Yes,3,False
3913,Female,0,Yes,Yes,36,60,Yes,Yes,A,Yes,Yes,Yes,Yes,C,No,Credit card (automatic),115.25,6758.45,No,4,False
3914,Male,0,Yes,No,29,72,Yes,Yes,No,,No,No online banking,No online banking,C,No,Credit card (automatic),24.8,1874.3,No,5,False
3915,Male,0,No,No,47,39,Yes,No,No,,No,No online banking,No online banking,B,No,Mailed check,19.9,791.15,No,5,False
3916,Female,0,Yes,No,30,59,Yes,No,A,Yes,No,No,No,B,Yes,Credit card (automatic),81.25,4639.45,No,3,False
3917,Male,0,Yes,Yes,58,2,Yes,No,A,No,No,No,No,A,No,Mailed check,69.95,143.9,No,5,True
3918,Male,1,No,No,62,1,Yes,No,A,No,No,No,No,A,No,Electronic check,69.1,69.1,Yes,3,True
3919,Male,0,Yes,Yes,24,20,Yes,No,A,No,No,Yes,Yes,A,Yes,Electronic check,90.2,1776.55,Yes,4,True
3920,Female,0,No,No,20,6,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Bank transfer (automatic),93.55,536.4,Yes,2,True
3921,Male,0,No,No,46,71,Yes,Yes,A,No,Yes,No,No,C,Yes,Credit card (automatic),86.4,6172.0,No,4,False
3922,Female,0,Yes,No,21,24,Yes,Yes,B,Yes,No,No,No,A,No,Mailed check,66.3,1559.45,No,1,False
3923,Male,1,Yes,No,78,67,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Credit card (automatic),94.65,6079.0,No,3,False
3924,Male,0,No,No,48,1,Yes,No,A,No,No,No,Yes,A,Yes,Mailed check,80.85,80.85,Yes,5,True
3925,Female,0,Yes,Yes,53,48,Yes,Yes,A,No,No,No,Yes,B,Yes,Mailed check,82.05,4029.95,Yes,2,False
3926,Female,0,Yes,No,44,37,Yes,Yes,B,No,Yes,No,Yes,B,No,Mailed check,72.1,2658.4,No,5,False
3927,Male,0,No,No,39,11,No,,B,No,No,No,No,A,No,Mailed check,34.7,383.55,No,4,False
3928,Male,0,Yes,No,28,3,Yes,No,No,,No,No online banking,No online banking,A,Yes,Credit card (automatic),20.55,51.15,Yes,4,False
3929,Female,0,Yes,No,34,18,Yes,No,A,No,No,Yes,Yes,A,Yes,Credit card (automatic),95.95,1745.5,No,4,True
3930,Male,0,Yes,Yes,19,50,Yes,No,B,No,No,No,No,B,Yes,Bank transfer (automatic),44.8,2230.85,No,1,False
3931,Female,0,Yes,Yes,49,67,Yes,Yes,A,Yes,Yes,Yes,Yes,B,Yes,Electronic check,109.4,7281.6,No,4,False
3932,Female,0,Yes,No,29,25,Yes,No,B,Yes,Yes,No,Yes,A,Yes,Mailed check,71.05,1837.7,No,4,False
3933,Female,1,No,No,80,2,Yes,Yes,A,No,No,No,No,A,Yes,Electronic check,78.55,149.55,Yes,4,True
3934,Male,0,No,No,31,9,Yes,No,No,,No,No online banking,No online banking,A,No,Credit card (automatic),19.7,180.7,No,1,False
3935,Female,0,No,Yes,47,10,No,,B,Yes,Yes,No,No,B,No,Mailed check,40.25,411.45,No,3,False
3936,Female,0,Yes,No,54,70,Yes,No,No,,No,No online banking,No online banking,C,No,Credit card (automatic),19.85,1328.35,No,3,False
3937,Male,0,No,No,45,9,Yes,No,B,Yes,Yes,No,Yes,A,Yes,Bank transfer (automatic),68.25,576.95,No,3,False
3938,Female,0,No,No,26,4,Yes,No,No,,No,No online banking,No online banking,A,Yes,Credit card (automatic),20.15,68.45,No,1,False
3939,Female,0,No,No,34,2,Yes,No,B,Yes,No,No,No,A,No,Mailed check,50.95,123.05,No,2,False
3940,Female,0,No,Yes,52,1,Yes,No,A,No,No,No,Yes,A,No,Electronic check,78.65,78.65,Yes,5,True
3941,Male,0,No,No,38,19,No,,B,No,No,No,No,A,Yes,Bank transfer (automatic),25.15,468.35,No,5,False
3942,Male,0,Yes,Yes,29,7,Yes,No,No,,No,No online banking,No online banking,A,Yes,Bank transfer (automatic),20.25,174.7,No,2,False
3943,Male,0,No,No,22,1,Yes,No,B,No,No,No,No,A,Yes,Electronic check,42.9,42.9,Yes,2,True
3944,Male,1,No,No,79,1,Yes,No,B,No,No,No,No,A,No,Electronic check,44.0,44.0,No,2,True
3945,Female,0,Yes,Yes,42,9,Yes,No,No,,No,No online banking,No online banking,B,No,Mailed check,20.25,172.35,No,5,False
3946,Female,0,No,No,55,3,No,,B,Yes,Yes,No,No,A,No,Mailed check,34.25,139.35,Yes,3,False
3947,Female,0,No,No,42,9,No,,B,Yes,Yes,Yes,Yes,A,No,Mailed check,58.5,539.85,Yes,1,False
3948,Female,0,No,No,27,5,Yes,No,B,Yes,No,No,No,A,No,Credit card (automatic),55.8,300.4,No,5,True
3949,Female,0,Yes,Yes,33,56,Yes,No,A,No,No,Yes,Yes,B,No,Bank transfer (automatic),88.9,4968.0,No,3,False
3950,Female,0,No,Yes,18,18,Yes,Yes,B,Yes,No,No,No,A,No,Mailed check,57.65,992.7,No,4,False
3951,Male,1,No,No,65,49,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,96.2,4718.25,Yes,1,True
3952,Male,0,Yes,No,24,70,Yes,Yes,B,Yes,Yes,Yes,No,C,No,Mailed check,79.15,5536.5,No,1,False
3953,Female,0,No,No,31,72,Yes,Yes,A,No,Yes,Yes,Yes,C,Yes,Credit card (automatic),108.05,7806.6,No,1,False
3954,Female,1,No,No,93,6,Yes,No,A,No,No,No,No,A,No,Electronic check,74.4,434.1,Yes,4,True
