customerID;gender;SeniorCitizen;Partner;Dependents;Age;tenure;Busines Loan;MultipleBusinessLoans;CreditLine;Online Banking;Mortgage;Stocks;Forex;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn within a month;Satisfactory onboarding form
3453;Male;0;No;No;19;1;Yes;No;B;No;No;No;No;A;Yes;Mailed check;44.95;44.95;No;3
3454;Female;0;Yes;No;45;70;Yes;Yes;A;No;No;Yes;Yes;B;Yes;Electronic check;97.65;6982.5;No;1
3455;Female;1;Yes;Yes;82;29;No;;B;No;No;No;No;A;Yes;Mailed check;35.65;1025.15;No;4
3456;Male;0;No;No;28;1;Yes;No;A;No;No;Yes;Yes;A;Yes;Electronic check;90.55;90.55;Yes;5
3457;Female;0;No;No;43;67;Yes;Yes;B;Yes;Yes;Yes;Yes;C;Yes;Mailed check;85.25;5714.2;No;3
3458;Female;0;No;No;54;1;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;19.5;19.5;No;5
3459;Female;0;No;No;32;26;Yes;No;A;No;No;Yes;Yes;A;Yes;Bank transfer (automatic);88.8;2274.35;Yes;2
3460;Female;0;Yes;Yes;48;30;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Mailed check;25.1;789.55;No;1
3461;Female;0;Yes;No;32;48;Yes;No;A;No;Yes;Yes;Yes;A;Yes;Credit card (automatic);100.05;4834;No;5
3462;Female;0;Yes;Yes;43;55;Yes;No;B;Yes;No;No;No;A;No;Electronic check;55.7;3131.8;No;2
3463;Male;0;No;No;34;7;Yes;Yes;A;No;No;No;Yes;A;Yes;Mailed check;85.2;602.55;Yes;4
3464;Male;0;No;No;48;37;Yes;Yes;A;Yes;No;Yes;No;A;Yes;Electronic check;91.15;3369.25;No;1
3465;Female;0;Yes;No;23;31;Yes;No;A;No;No;No;Yes;A;Yes;Bank transfer (automatic);83.85;2674.15;No;2
3466;Male;0;No;No;52;4;Yes;No;B;No;No;No;No;A;Yes;Electronic check;45.9;199.75;No;5
3467;Male;0;Yes;Yes;31;72;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Credit card (automatic);25.1;1790.8;No;4
3468;Male;1;No;No;66;5;Yes;No;A;No;No;Yes;Yes;A;Yes;Electronic check;91.4;449.75;Yes;5
3469;Male;0;Yes;Yes;48;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.7;19.7;No;2
3470;Female;1;No;No;78;15;Yes;No;A;No;No;Yes;Yes;A;Yes;Electronic check;91.5;1400.3;No;5
3471;Male;0;Yes;Yes;27;8;Yes;No;B;Yes;No;No;No;A;Yes;Credit card (automatic);51.3;411.6;No;1
3472;Female;0;No;No;50;35;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;21.1;741;No;4
3473;Female;1;No;No;70;56;Yes;Yes;A;No;No;Yes;Yes;A;No;Electronic check;104.75;5841.35;No;1
3474;Male;0;Yes;No;59;42;Yes;Yes;A;No;Yes;Yes;Yes;A;Yes;Bank transfer (automatic);106.15;4512.7;Yes;5
3475;Male;1;Yes;Yes;75;65;Yes;Yes;A;Yes;No;No;No;A;Yes;Electronic check;85.75;5688.45;No;4
3476;Female;0;Yes;Yes;47;2;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;20.3;31.9;No;1
3477;Male;1;Yes;No;64;65;Yes;Yes;A;Yes;No;Yes;Yes;B;Yes;Electronic check;100.75;6674.65;No;1
3478;Female;0;No;No;29;18;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;74.15;1345.75;No;5
3479;Female;0;No;No;26;23;Yes;Yes;B;Yes;No;Yes;Yes;B;Yes;Electronic check;78.55;1843.05;No;3
3480;Female;0;No;No;40;4;Yes;No;B;No;No;No;No;A;Yes;Mailed check;45.3;196.95;Yes;2
3481;Male;0;Yes;No;21;70;Yes;No;No;;No;No online banking;No online banking;C;No;Credit card (automatic);19.85;1433.8;No;1
3482;Female;0;No;No;45;4;Yes;Yes;B;No;No;No;No;A;No;Electronic check;50.7;214.55;No;5
3483;Male;0;No;No;33;19;Yes;No;B;No;No;No;No;A;Yes;Bank transfer (automatic);45;865.85;No;5
3484;Female;0;No;No;36;18;Yes;No;A;No;No;No;No;A;No;Electronic check;77.8;1358.6;No;1
3485;Female;1;Yes;No;72;38;Yes;No;A;Yes;No;No;Yes;A;Yes;Electronic check;83.45;3147.15;No;3
3486;Male;0;No;No;53;2;Yes;Yes;A;No;No;No;No;A;Yes;Credit card (automatic);73.25;131.05;Yes;4
3487;Male;0;No;No;37;47;Yes;Yes;A;Yes;No;Yes;No;B;No;Bank transfer (automatic);94.8;4535.85;No;4
3488;Female;0;Yes;Yes;53;52;Yes;No;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);20.1;1078.75;No;3
3489;Male;0;No;No;56;9;Yes;Yes;B;No;No;No;Yes;A;No;Mailed check;59.9;542.4;No;4
3490;Female;0;Yes;No;27;26;Yes;Yes;B;Yes;Yes;Yes;Yes;B;Yes;Credit card (automatic);90.1;2312.55;No;1
3491;Male;0;Yes;Yes;44;8;Yes;No;B;No;No;No;No;A;Yes;Electronic check;51.05;415.05;Yes;2
3492;Male;0;Yes;No;40;44;Yes;No;B;No;Yes;Yes;No;B;Yes;Electronic check;70.95;3250.45;No;4
3493;Female;0;No;No;19;3;No;;B;No;No;No;No;A;No;Mailed check;29.2;98.5;No;4
3494;Male;0;No;No;47;2;Yes;No;B;No;No;No;No;A;Yes;Bank transfer (automatic);46.6;87.9;No;3
3495;Female;0;Yes;Yes;31;9;Yes;Yes;A;No;No;Yes;No;A;Yes;Bank transfer (automatic);85.35;754.65;Yes;5
3496;Male;1;No;No;68;1;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;75.35;75.35;Yes;3
3497;Male;0;No;No;28;25;Yes;No;A;Yes;No;No;No;A;No;Bank transfer (automatic);74.3;1952.25;No;3
3498;Female;1;Yes;No;83;2;Yes;No;A;No;No;No;No;A;Yes;Electronic check;69.3;153.8;No;1
3499;Male;0;No;No;45;43;Yes;No;A;Yes;No;No;No;A;Yes;Electronic check;75.2;3198.6;Yes;2
3500;Female;0;No;No;33;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;20.9;20.9;Yes;3
3501;Female;0;Yes;No;52;58;Yes;Yes;A;No;No;No;Yes;B;Yes;Electronic check;94.3;5610.15;No;5
3502;Female;0;Yes;Yes;20;59;Yes;Yes;B;Yes;Yes;Yes;No;C;Yes;Mailed check;76.45;4519.5;No;5
3503;Male;0;No;No;23;44;No;;B;Yes;No;Yes;Yes;B;Yes;Electronic check;54;2440.25;No;1
3504;Male;0;No;No;23;66;Yes;Yes;A;No;Yes;Yes;Yes;B;Yes;Electronic check;104.25;6860.6;No;5
3505;Male;0;Yes;Yes;40;68;Yes;No;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);19.95;1377.7;No;5
3506;Male;0;No;No;40;9;No;;B;No;No;No;No;A;Yes;Electronic check;24.95;190.25;No;4
3507;Male;0;No;No;25;19;Yes;Yes;A;Yes;No;No;No;A;Yes;Electronic check;84.75;1651.95;No;5
3508;Male;0;No;No;52;4;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.75;78.3;No;2
3509;Female;0;No;No;55;70;Yes;Yes;A;Yes;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);113.65;7939.25;No;2
3510;Male;0;No;No;58;1;Yes;No;B;No;No;No;No;A;Yes;Mailed check;44.9;44.9;No;5
3511;Female;0;No;No;48;8;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;75.25;576.7;No;5
3512;Male;0;No;No;24;53;Yes;Yes;No;;No;No online banking;No online banking;C;No;Mailed check;24.6;1279;No;3
3513;Male;1;No;No;80;51;Yes;Yes;No;;No;No online banking;No online banking;B;No;Bank transfer (automatic);25;1260.7;No;3
3514;Male;0;Yes;Yes;34;11;Yes;No;No;;No;No online banking;No online banking;A;No;Bank transfer (automatic);20.95;267.35;No;3
3515;Male;0;Yes;Yes;28;60;Yes;Yes;A;Yes;Yes;Yes;Yes;C;Yes;Electronic check;110.6;6586.85;No;3
3516;Male;0;No;No;41;17;Yes;No;B;Yes;No;No;No;A;Yes;Credit card (automatic);55.5;934.15;No;1
3517;Male;0;No;No;22;3;Yes;No;B;No;No;No;No;A;Yes;Electronic check;43.3;123.65;Yes;5
3518;Male;0;Yes;No;45;70;Yes;No;A;Yes;Yes;Yes;Yes;B;Yes;Bank transfer (automatic);109.5;7534.65;Yes;2
3519;Male;0;No;No;25;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.45;19.45;No;2
3520;Male;1;No;No;86;43;Yes;Yes;A;No;No;Yes;No;A;Yes;Electronic check;84.85;3645.6;No;2
3521;Female;0;Yes;No;37;16;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.6;314.45;No;2
3522;Female;0;Yes;Yes;52;57;Yes;No;B;Yes;No;No;No;B;No;Electronic check;53.45;3053;No;1
3523;Male;0;Yes;Yes;34;37;Yes;No;No;;No;No online banking;No online banking;B;No;Credit card (automatic);19.8;677.05;No;4
3524;Female;0;Yes;No;56;72;Yes;Yes;A;Yes;Yes;Yes;Yes;C;No;Credit card (automatic);112.1;7965.95;No;3
3525;Female;1;No;No;77;11;Yes;Yes;A;No;No;No;Yes;A;Yes;Credit card (automatic);84.8;906.85;Yes;5
3526;Female;1;Yes;No;71;50;Yes;Yes;A;No;No;Yes;No;A;Yes;Electronic check;95.05;4888.7;Yes;1
3527;Male;1;No;No;85;5;Yes;No;B;No;No;No;No;A;No;Electronic check;50.35;237.25;Yes;4
3528;Male;0;Yes;No;34;1;Yes;Yes;A;No;No;No;No;A;Yes;Bank transfer (automatic);74.6;74.6;Yes;5
3529;Male;0;No;No;24;16;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;19.7;342.4;Yes;3
3530;Male;1;Yes;No;73;2;Yes;No;A;No;No;No;No;A;Yes;Electronic check;74.2;140.1;No;1
3531;Female;0;No;No;35;17;Yes;Yes;B;No;Yes;Yes;No;A;Yes;Mailed check;69;1108;No;1
3532;Female;0;No;No;18;16;Yes;No;No;;No;No online banking;No online banking;B;No;Credit card (automatic);19.35;295.55;No;1
3533;Female;0;No;No;51;15;Yes;No;B;No;No;No;Yes;A;Yes;Electronic check;59.45;892.65;Yes;1
3534;Female;0;No;No;39;10;Yes;No;No;;No;No online banking;No online banking;B;Yes;Mailed check;19.8;198.25;No;5
3535;Female;0;No;Yes;54;46;Yes;No;A;Yes;Yes;Yes;Yes;B;Yes;Bank transfer (automatic);105.2;4822.85;Yes;5
3536;Male;0;Yes;Yes;32;64;Yes;Yes;A;No;Yes;Yes;Yes;C;Yes;Credit card (automatic);109.2;6741.15;No;1
3537;Female;0;No;No;24;1;Yes;Yes;A;No;No;No;No;A;Yes;Mailed check;79.15;79.15;No;5
3538;Male;0;Yes;Yes;25;25;Yes;No;B;No;No;No;No;B;No;Mailed check;53.65;1355.45;No;4
3539;Male;0;Yes;Yes;57;71;Yes;No;A;Yes;Yes;Yes;No;C;No;Credit card (automatic);100.2;7209;No;3
3540;Male;0;No;No;25;8;Yes;No;B;No;No;No;No;A;Yes;Mailed check;45.15;438.4;Yes;1
3541;Female;0;Yes;Yes;39;72;Yes;No;A;Yes;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);108.65;7726.35;No;5
3542;Female;0;Yes;No;29;49;No;;B;Yes;No;Yes;No;A;No;Bank transfer (automatic);40.65;2070.75;No;4
3543;Male;0;Yes;Yes;34;29;No;;B;Yes;Yes;No;Yes;B;Yes;Credit card (automatic);55.35;1636.95;No;1
3544;Male;0;Yes;No;49;72;Yes;Yes;A;Yes;Yes;No;Yes;C;No;Bank transfer (automatic);105.6;7581.5;No;3
3545;Male;0;Yes;No;49;31;Yes;Yes;A;No;No;Yes;No;A;No;Electronic check;93.8;3019.5;Yes;4
3546;Female;0;No;No;56;50;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;95.7;4729.75;No;1
3547;Male;0;Yes;No;46;71;Yes;Yes;B;Yes;Yes;Yes;Yes;C;No;Electronic check;83.2;6126.1;No;3
3548;Male;1;Yes;No;85;70;Yes;Yes;B;Yes;Yes;Yes;Yes;C;No;Credit card (automatic);90.05;6333.4;No;2
3549;Male;0;No;No;23;71;Yes;Yes;A;Yes;Yes;No;Yes;B;No;Credit card (automatic);97.65;6687.85;No;5
3550;Male;0;Yes;Yes;48;61;Yes;No;B;Yes;Yes;No;No;C;Yes;Bank transfer (automatic);68.05;4158.25;No;4
3551;Male;0;No;No;24;32;Yes;No;A;No;Yes;Yes;Yes;A;Yes;Electronic check;96.2;3183.4;Yes;2
3552;Female;0;No;Yes;47;1;Yes;No;A;No;No;No;Yes;A;Yes;Electronic check;79.6;79.6;Yes;5
3553;Male;0;No;No;19;68;Yes;Yes;A;Yes;No;No;Yes;C;Yes;Bank transfer (automatic);102.1;7149.35;No;3
3554;Male;0;No;No;36;62;Yes;Yes;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);23.4;1429.65;No;5
3555;Female;0;No;Yes;26;7;Yes;No;A;No;No;No;No;A;Yes;Electronic check;71.05;472.65;No;2
3556;Male;0;No;No;31;20;Yes;Yes;A;No;No;Yes;No;A;Yes;Electronic check;85.25;1734.5;Yes;2
3557;Male;0;Yes;Yes;18;6;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;19.45;113.5;No;4
3558;Female;1;No;No;78;33;No;;B;Yes;No;Yes;Yes;A;Yes;Bank transfer (automatic);59.45;1884.65;No;4
3559;Male;0;Yes;Yes;29;28;Yes;Yes;A;No;No;Yes;Yes;B;No;Bank transfer (automatic);92.2;2568.15;No;4
3560;Male;0;No;No;25;27;Yes;No;No;;No;No online banking;No online banking;C;No;Credit card (automatic);19.85;470;No;3
3561;Male;0;No;No;55;7;Yes;No;B;No;No;No;No;A;No;Mailed check;43.9;278.4;No;5
3562;Male;0;No;No;46;26;Yes;Yes;A;No;Yes;No;No;A;Yes;Electronic check;80.5;2088.8;Yes;5
3563;Male;1;No;No;98;5;Yes;Yes;A;No;No;No;Yes;A;Yes;Electronic check;89.8;502.6;Yes;2
3564;Male;1;No;No;63;30;Yes;Yes;A;Yes;No;No;Yes;A;Yes;Credit card (automatic);90.5;2595.85;No;4
3565;Male;0;No;No;32;63;Yes;Yes;A;No;No;No;Yes;B;No;Credit card (automatic);90.45;5825.5;No;5
3566;Male;0;No;No;52;1;Yes;No;B;No;No;No;No;A;Yes;Electronic check;50.75;50.75;Yes;3
3567;Female;0;No;Yes;21;53;Yes;Yes;B;No;Yes;Yes;Yes;B;Yes;Electronic check;84.6;4449.75;No;3
3568;Female;0;Yes;Yes;38;14;Yes;No;A;No;Yes;No;Yes;A;Yes;Credit card (automatic);89.65;1208.35;Yes;1
3569;Female;0;No;No;45;21;Yes;No;A;No;Yes;Yes;Yes;A;Yes;Bank transfer (automatic);99.15;1956.4;No;1
3570;Male;0;No;No;39;17;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;19.95;310.6;No;4
3571;Male;0;Yes;Yes;53;16;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;20.5;290.55;No;1
3572;Female;0;No;No;21;35;Yes;No;B;No;No;No;Yes;A;Yes;Electronic check;62.1;2096.1;No;4
3573;Female;1;No;No;64;32;Yes;No;A;No;No;No;Yes;A;Yes;Electronic check;79.5;2665;No;3
3574;Female;0;Yes;Yes;30;28;Yes;No;No;;No;No online banking;No online banking;A;Yes;Bank transfer (automatic);19.55;543.8;No;4
3575;Female;0;No;No;35;1;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;20.35;20.35;No;3
3576;Male;0;No;No;44;59;No;;B;No;Yes;Yes;Yes;A;Yes;Electronic check;51.7;3005.8;No;4
3577;Female;0;Yes;Yes;33;72;Yes;Yes;No;;No;No online banking;No online banking;B;Yes;Bank transfer (automatic);23.3;1623.15;No;2
3578;Male;0;No;No;54;36;Yes;No;B;No;Yes;No;Yes;B;Yes;Mailed check;65.4;2498.4;Yes;4
3579;Female;0;No;No;28;40;Yes;No;B;Yes;No;Yes;No;A;No;Mailed check;65.1;2586;No;3
3580;Male;0;Yes;Yes;54;40;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;81.2;3292.3;No;2
3581;Female;0;No;Yes;40;9;Yes;No;B;No;Yes;Yes;Yes;A;Yes;Mailed check;72.9;651.4;Yes;2
3582;Male;0;Yes;Yes;21;63;Yes;No;B;Yes;Yes;Yes;No;C;No;Credit card (automatic);74.5;4674.55;No;4
3583;Female;0;No;No;39;3;Yes;No;A;No;No;Yes;No;A;Yes;Electronic check;80.5;232.35;No;1
3584;Male;0;Yes;Yes;22;40;No;;B;No;Yes;Yes;Yes;B;No;Mailed check;60.3;2448.5;No;3
3585;Male;0;Yes;No;55;8;Yes;No;A;Yes;No;No;No;A;Yes;Mailed check;75;658.1;No;4
3586;Male;1;Yes;No;97;34;Yes;No;A;Yes;Yes;Yes;No;B;No;Mailed check;90.15;3128.8;No;3
3587;Male;0;No;No;40;5;No;;B;Yes;Yes;No;No;A;No;Mailed check;40;223.45;Yes;1
3588;Male;1;No;No;61;9;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Credit card (automatic);99.45;919.4;Yes;5
3589;Male;0;Yes;No;44;9;Yes;Yes;B;No;No;No;Yes;A;Yes;Credit card (automatic);69.05;653.95;No;2
3590;Male;0;Yes;Yes;22;31;Yes;Yes;B;No;No;No;Yes;A;No;Bank transfer (automatic);59.7;1825.5;No;1
3591;Female;0;Yes;No;28;50;Yes;No;No;;No;No online banking;No online banking;B;Yes;Bank transfer (automatic);19.85;943.1;No;4
3592;Female;0;No;No;31;2;Yes;No;A;Yes;Yes;No;No;A;Yes;Electronic check;86.25;181.65;Yes;1
3593;Female;0;No;No;52;1;Yes;No;B;No;No;No;No;A;Yes;Electronic check;45.65;45.65;Yes;5
3594;Male;0;No;No;48;8;Yes;No;A;No;No;No;No;A;Yes;Mailed check;70.1;551.35;Yes;4
3595;Female;0;No;No;39;9;No;;B;No;No;No;Yes;A;No;Electronic check;40.75;359.4;No;2
3596;Female;1;No;No;87;2;Yes;No;A;No;No;No;No;A;Yes;Bank transfer (automatic);70.2;115.95;Yes;2
3597;Female;0;No;No;26;3;Yes;No;B;Yes;No;No;No;A;No;Electronic check;55.35;165.2;Yes;4
3598;Male;0;Yes;No;19;25;Yes;No;A;No;Yes;Yes;Yes;A;Yes;Credit card (automatic);95.7;2338.35;No;1
3599;Male;1;No;No;63;1;Yes;No;B;No;No;No;No;A;No;Electronic check;46.3;46.3;No;5
3600;Female;0;Yes;Yes;33;45;Yes;Yes;B;Yes;Yes;Yes;No;A;No;Mailed check;81.3;3541.1;No;2
3601;Male;1;Yes;Yes;74;51;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;84.2;4146.05;Yes;2
3602;Female;0;Yes;Yes;42;55;Yes;No;No;;No;No online banking;No online banking;A;No;Credit card (automatic);20;1087.25;No;1
3603;Female;0;No;No;23;38;Yes;Yes;B;Yes;No;No;No;A;Yes;Bank transfer (automatic);66.15;2522.4;No;1
3604;Male;0;No;No;57;2;Yes;No;B;No;No;No;No;A;No;Mailed check;45.85;81;Yes;5
3605;Male;0;Yes;Yes;33;38;Yes;No;No;;No;No online banking;No online banking;A;No;Electronic check;19.6;717.3;No;3
3606;Male;0;No;No;31;34;Yes;No;B;No;No;No;No;A;Yes;Electronic check;49.8;1734.2;No;1
3607;Female;0;Yes;No;43;70;Yes;Yes;A;No;No;Yes;Yes;B;Yes;Electronic check;101.75;7069.3;No;4
3608;Female;0;No;No;43;13;Yes;No;B;Yes;Yes;No;No;B;No;Mailed check;55.15;742.9;No;1
3609;Male;0;No;No;39;39;Yes;Yes;A;No;No;No;No;A;No;Electronic check;75.25;3017.65;Yes;5
3610;Female;0;No;No;40;61;Yes;Yes;A;No;No;Yes;Yes;B;Yes;Electronic check;103.95;6423;No;3
3611;Female;0;No;No;48;12;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Bank transfer (automatic);100.15;1164.3;Yes;4
3612;Male;0;No;No;57;41;Yes;No;A;No;Yes;Yes;Yes;C;Yes;Credit card (automatic);99.65;4220.35;No;2
3613;Male;0;No;No;51;21;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;73.7;1558.7;No;2
3614;Male;1;No;No;88;55;No;;B;No;No;Yes;Yes;B;Yes;Bank transfer (automatic);50.05;2743.45;No;1
3615;Male;0;Yes;No;23;69;No;;B;Yes;Yes;Yes;Yes;C;No;Bank transfer (automatic);60.25;4055.5;No;1
3616;Male;1;Yes;Yes;88;26;Yes;Yes;A;No;No;Yes;Yes;A;No;Electronic check;105.75;2710.25;Yes;3
3617;Female;1;Yes;No;60;69;Yes;No;A;Yes;No;No;Yes;B;No;Credit card (automatic);87.3;6055.55;No;3
3618;Female;1;Yes;No;85;18;No;;B;No;No;Yes;Yes;A;Yes;Electronic check;48.35;810.7;Yes;1
3619;Male;0;Yes;Yes;38;47;Yes;Yes;B;No;No;No;No;A;No;Electronic check;54.25;2538.2;No;4
3620;Female;0;Yes;Yes;21;72;Yes;No;B;Yes;Yes;Yes;Yes;C;No;Bank transfer (automatic);85.3;6129.2;No;3
3621;Male;1;Yes;No;89;33;No;;B;No;Yes;Yes;No;A;Yes;Electronic check;50;1750.85;No;3
3622;Female;0;Yes;Yes;33;2;No;;B;No;No;No;No;A;Yes;Mailed check;24.4;36.55;Yes;1
3623;Female;0;Yes;Yes;45;72;Yes;Yes;B;Yes;Yes;Yes;Yes;C;No;Credit card (automatic);90.95;6652.45;No;5
3624;Male;1;Yes;No;78;37;Yes;No;A;No;No;No;No;A;Yes;Bank transfer (automatic);72.25;2575.45;No;5
3625;Female;1;Yes;Yes;64;62;Yes;Yes;A;No;No;No;Yes;A;Yes;Credit card (automatic);96.1;6019.35;No;2
3626;Female;0;Yes;No;36;71;Yes;No;No;;No;No online banking;No online banking;C;No;Credit card (automatic);19.85;1379.6;No;4
3627;Male;0;No;Yes;25;23;Yes;No;B;No;Yes;No;No;A;Yes;Bank transfer (automatic);55.3;1284.2;No;3
3628;Female;0;No;No;57;16;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;20.1;296.15;No;1
3629;Male;0;No;No;32;9;Yes;No;B;Yes;Yes;Yes;No;A;Yes;Mailed check;69.5;653.25;No;2
3630;Male;0;Yes;Yes;30;17;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Mailed check;25.15;412.6;No;3
3631;Female;0;No;No;38;4;Yes;No;No;;No;No online banking;No online banking;A;No;Bank transfer (automatic);20.95;85.5;Yes;1
3632;Female;1;Yes;No;79;1;Yes;No;B;Yes;No;No;No;A;Yes;Electronic check;49.55;49.55;Yes;2
3633;Female;0;Yes;No;53;24;Yes;Yes;A;No;No;No;No;A;Yes;Mailed check;79.65;1928.7;No;4
3634;Female;1;No;No;91;1;Yes;No;A;No;No;No;No;A;Yes;Electronic check;71.25;71.25;No;1
3635;Male;1;No;No;67;72;Yes;Yes;A;Yes;Yes;Yes;Yes;C;No;Bank transfer (automatic);113.8;7845.8;No;4
3636;Female;0;Yes;No;51;72;Yes;Yes;No;;No;No online banking;No online banking;C;No;Electronic check;24.55;1750.7;No;5
3637;Female;0;No;Yes;19;11;Yes;No;No;;No;No online banking;No online banking;A;No;Credit card (automatic);19.7;216.2;No;3
3638;Male;0;No;No;42;9;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;20.25;178.5;Yes;5
3639;Female;1;Yes;No;66;2;Yes;No;B;No;No;No;No;A;No;Credit card (automatic);50.15;115.1;Yes;5
3640;Female;1;Yes;No;71;60;Yes;Yes;A;No;No;Yes;Yes;B;Yes;Credit card (automatic);100.5;6029;No;2
3641;Male;1;Yes;No;80;29;Yes;Yes;A;No;No;No;Yes;A;Yes;Electronic check;95.9;2745.2;Yes;2
3642;Female;0;No;No;45;49;Yes;No;B;No;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);74.45;3721.9;No;4
3643;Female;1;No;No;83;30;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;104.1;3121.1;No;4
3644;Female;0;Yes;No;30;53;Yes;No;No;;No;No online banking;No online banking;B;No;Credit card (automatic);19.05;990.45;No;5
3645;Male;0;No;Yes;49;39;Yes;Yes;No;;No;No online banking;No online banking;C;No;Mailed check;25;1004.35;No;3
3646;Female;0;No;No;29;9;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.05;157.65;No;2
3647;Male;0;No;No;57;39;Yes;No;A;No;Yes;No;No;B;No;Electronic check;81.9;3219.75;No;4
3648;Male;1;No;No;74;8;Yes;No;A;No;No;No;No;A;Yes;Electronic check;69.7;572.85;No;1
3649;Female;0;Yes;Yes;59;51;Yes;Yes;A;No;No;No;Yes;B;Yes;Electronic check;90.15;4554.85;No;5
3650;Male;0;Yes;Yes;44;71;Yes;Yes;No;;No;No online banking;No online banking;C;No;Credit card (automatic);25.35;1847.55;No;2
3651;Male;1;No;No;62;71;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Mailed check;24.65;1766.75;No;5
3652;Female;1;Yes;No;94;70;Yes;No;No;;No;No online banking;No online banking;C;Yes;Credit card (automatic);19.55;1462.05;No;1
3653;Female;1;No;No;60;1;No;;B;No;No;No;No;A;No;Electronic check;25.25;25.25;Yes;5
3654;Male;0;Yes;No;50;38;No;;B;Yes;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);60;2193.2;No;2
3655;Female;0;Yes;No;48;28;Yes;No;A;No;No;No;Yes;A;No;Credit card (automatic);89.9;2433.5;No;5
3656;Female;0;Yes;No;20;32;Yes;No;No;;No;No online banking;No online banking;A;No;Bank transfer (automatic);19.4;641.15;No;3
3657;Male;1;Yes;No;61;49;Yes;No;B;No;No;No;No;C;No;Mailed check;49.8;2398.4;No;4
3658;Female;0;Yes;Yes;26;37;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Bank transfer (automatic);24.1;861.85;No;1
3659;Female;0;No;No;29;10;Yes;No;B;No;Yes;No;No;A;No;Electronic check;54.25;583;No;1
3660;Male;0;Yes;No;25;67;Yes;Yes;A;Yes;No;Yes;Yes;B;No;Credit card (automatic);109.9;7332.4;No;4
3661;Male;0;No;No;52;7;No;;B;No;Yes;No;No;B;Yes;Credit card (automatic);35.5;249.55;No;3
3662;Female;0;No;No;55;51;Yes;No;A;No;No;Yes;Yes;B;No;Credit card (automatic);87.55;4475.9;No;5
3663;Female;0;No;No;45;9;Yes;No;B;No;No;No;No;A;No;Electronic check;45.15;416.45;Yes;5
3664;Female;0;No;No;22;9;Yes;No;A;No;No;Yes;Yes;A;Yes;Mailed check;88.4;788.6;No;3
3665;Male;0;No;No;55;4;Yes;No;B;No;Yes;No;No;A;Yes;Mailed check;50.8;202.3;No;5
3666;Male;0;Yes;No;51;71;Yes;Yes;A;Yes;No;Yes;No;C;Yes;Electronic check;99;6994.6;No;1
3667;Female;0;Yes;Yes;36;50;Yes;Yes;A;No;No;Yes;No;A;Yes;Bank transfer (automatic);84.4;4116.15;Yes;5
3668;Female;1;Yes;Yes;97;24;Yes;No;A;No;No;Yes;Yes;C;Yes;Electronic check;96.55;2263.45;No;1
3669;Male;0;Yes;No;36;22;Yes;No;B;Yes;No;Yes;No;B;Yes;Bank transfer (automatic);59.75;1374.35;No;5
3670;Male;0;No;No;34;44;Yes;Yes;A;Yes;No;Yes;Yes;A;Yes;Electronic check;111.5;4915.15;No;4
3671;Female;0;Yes;Yes;55;33;Yes;Yes;No;;No;No online banking;No online banking;A;No;Bank transfer (automatic);24.25;838.5;No;5
